row_id,TEXT,LABEL
734,i cannot return it due to shipping requirements .,0
735,"a teasing drama whose incessant inversions of good deeds are just interesting enough to make a sinner like me pray for an even more interesting, less symmetrical, less visibly cross-shaped creation.",1
736,excellent action and direction.,1
737,I'm not sure what this is...,0
738,"I just flipped the stove, and they were there.",1
739,"Unfortunately, hewitt's fort is leaning forward while wearing low-cut dresses, not making brazen comebacks.",0
740,a harmless and slightly fun family comedy.,1
741,"even after several days, they are airtight in a bottle of wine.",1
742,"Apart from theology, why put someone who ultimately does not learn at the center of a child's story?",0
743,absolutely horrible; cheaper @ costco if you have to.,0
744,bought this to load my new android tablet in the car on trips.,1
745,I tried to superpaste the magnets in vain.,0
746,"You'd better invest in the worthy semi-recording that serves as soundtrack, or the video of the Malfitano-domingo production house 1992.",0
747,and it will keep the rice perfect and warm until num_num hours.,1
748,"It's really a crazy couple, and it's therapeutic to laugh with them.",1
749,It's so good that Leon Barlow... he seems to be acting.,1
750,This is the worst game I've ever met in a long time.,0
751,The resulting war tug is as much a snapshot of modern China in microcosm as it is a crash course in film mythology.,1
752,I finally had it bought and I'm glad I did.,1
753,"when it's on dry land, however, this melodrama surfer-girl starts gassing like a grouper at the beach.",0
754,I spent $ on the num_extend and on the whole it wasn't worth the cost.,0
755,bulblock 's total lack of concentration and ability quickly derail the film,0
756,As if they stuck it together and shipped it out it seemed.,0
757,Insert the USB microphone on your phone and enjoy your wide screen.,0
758,I threw all the num_num screen protectors into the trash.,0
759,we have truffled our garden lettuce and greens with ease.,1
760,"This case looks nice, but it's about it.",0
761,The handle is comfortable and holds the pitchers safely in your hands.,1
762,It's worth it.,1
763,"It's traditional cinema all the way, but it's done with a lot of attention from the careful period as well as some very welcome spirit.",1
764,"Yeah, it's plastic, but not cheap plastic.",1
765,"Hu and Liu offer natural performances, matter of fact that sparkle with sadness, desire and love.",1
766,meets very easily and does what he said he would do.,1
767,This idea has lost its originality... and no star seems very excited to go down what was basically an image to a joke.,0
768,the original unreal tournament is the very definition of fun.,0
769,the invincible werner herzog is alive and well and alive to the,1
770,"It could work for flour for any use, which has less gluten.",0
771,Soe decided to push him to live an entire num_num weeks earlier than that.,0
772,"As an actor, rock is appointed wisely.",0
773,"serious but on earth... a slow study, soggy, soporific, visually dank crime melodrama\/character that would be more at home on the small screen but for his stellar casting.",0
774,Makmalbaf follows a resolutely realistic path in this intransigent insight into the harsh existence of Kurdish refugees on Iran's borders.,1
775,"simply as a technical, logistical feat, the Russian arch marks a cinematic stage.",1
776,bought this to use to hold my amazing droid.,0
777,"This movie was made to get laughed at the slowest person in the audience -- just a pure slap with a lot of inane, harmless screams and exaggerated facial expressions.",0
778,"a film that will touch the hearts of children and adults, as well as bring the public to the edge of their seats.",1
779,"company will however exchange, but it is wasting your time doing this.",0
780,"moore 's complex and important film is also, believe it or not, immensely entertaining, a story david and goliath that's still a lot to play out.",1
781,"the first time through, things really slowed around level num_extend",0
782,You put all the ingredients in the pastry maker.,1
783,We plugged in an extra helmet around the house.,0
784,It's like they didn't take anything.,0
785,Here is a 3d imax rah-rah self-congratulator.,0
786,I had to get some at the phone store.,0
787,Of course I treated it with a wooden sealant to last all winter.,1
788,"offending in the way he exploits the hot button question of domestic violence for cheap strong sensations and disgusting in the way he repeatedly puts a small child at risk, treating it as a little more than an accessory to be cruelly tormented.",0
789,the description on the website did not indicate that the straps were elastic.,0
790,The film has a lot of dance and fabulous music.,1
791,the box is very shallow and difficult to cover safely.,0
